Codigo_Accidente,Fecha_Acc,Localidad,Longitud,Latitud,Coordenada_Completa,Dentro_Poligono_Distrital,Localidad_Por_Punto
10573331,2022-06-11,ANTONIO NARIÑO,-74.085,4.59699999999998,True,True,LOS MARTIRES
10573531,2022-06-13,TUNJUELITO,-74.152,4.58100000000002,True,True,CIUDAD BOLIVAR
10573552,2022-06-12,USAQUÉN,-74.047,4.75200000000001,True,True,SUBA
10569715,2022-04-30,KENNEDY,-74.115,4.67000000000002,True,True,FONTIBON
10571269,2022-05-17,KENNEDY,-74.128,4.68700000000001,True,True,FONTIBON
10571774,2022-05-22,SUMAPAZ,-74.136,4.399,True,True,USME
10575642,2022-07-09,CANDELARIA,-74.077,4.58999999999997,True,True,SANTA FE
10576764,2022-07-20,CIUDAD BOLÍVAR,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10576778,2022-07-24,FONTIBÓN,-74.152,4.65899999999999,True,True,KENNEDY
10576786,2022-07-24,BOSA,-74.165,4.58300000000003,True,True,CIUDAD BOLIVAR
10576792,2022-07-24,USAQUÉN,-74.045,4.76499999999999,True,True,SUBA
10576796,2022-07-24,USAQUÉN,-74.039,4.68000000000001,True,True,CHAPINERO
10576271,2022-07-16,PUENTE ARANDA,-74.135,4.59399999999999,True,True,TUNJUELITO
10573336,2022-06-11,TUNJUELITO,-74.139,4.56299999999999,True,True,CIUDAD BOLIVAR
10569522,2022-04-28,TEUSAQUILLO,-74.078569655,4.65230074599998,True,True,BARRIOS UNIDOS
10569631,2022-04-30,USAQUÉN,-74.045,4.76499999999999,True,True,SUBA
10576491,2022-07-19,ENGATIVÁ,-74.117,4.67399999999998,True,True,FONTIBON
10573556,2022-06-10,PUENTE ARANDA,-74.102,4.60199999999998,True,True,LOS MARTIRES
10573584,2022-06-14,BOSA,-74.154,4.596,True,True,CIUDAD BOLIVAR
10573863,2022-06-18,ANTONIO NARIÑO,-74.087,4.59399999999999,True,True,SANTA FE
10573871,2022-06-19,CHAPINERO,-74.058,4.68400000000003,True,True,BARRIOS UNIDOS
10571579,2022-05-22,LOS MÁRTIRES,-74.092,4.61399999999998,True,True,PUENTE ARANDA
10571617,2022-05-21,CIUDAD BOLÍVAR,-74.143,4.58300000000003,True,True,TUNJUELITO
10574134,2022-06-21,LOS MÁRTIRES,-74.107,4.59899999999999,True,True,PUENTE ARANDA
10575435,2022-07-06,BARRIOS UNIDOS,-74.094,4.666,True,True,ENGATIVA
10570780,2022-05-11,BARRIOS UNIDOS,-74.08,4.65199999999999,True,True,TEUSAQUILLO
10562906,2022-02-06,TEUSAQUILLO,-74.113,4.59399999999999,True,True,ANTONIO NARINO
10562912,2022-02-12,RAFAEL URIBE URIBE,-74.126663996,4.56689354299999,True,True,TUNJUELITO
10574565,2022-06-24,TUNJUELITO,-74.128936873,4.58640611599998,True,True,RAFAEL URIBE URIBE
10560732,2022-01-16,CANDELARIA,-74.069,4.60199999999998,True,True,SANTA FE
10560800,2022-01-17,RAFAEL URIBE URIBE,-74.094,4.541,True,True,SAN CRISTOBAL
10560846,2022-01-21,SANTA FE,-74.082451188,4.60017714100002,True,True,LOS MARTIRES
10569638,2022-04-30,KENNEDY,-74.118,4.62799999999999,True,True,PUENTE ARANDA
10575723,2022-07-10,PUENTE ARANDA,-74.135,4.60000000000002,True,True,KENNEDY
10576203,2022-07-17,ANTONIO NARIÑO,-74.113,4.596,True,True,PUENTE ARANDA
10573071,2022-06-07,ENGATIVÁ,-74.074,4.69200000000001,True,True,SUBA
10573763,2022-06-15,FONTIBÓN,-74.112,4.66699999999997,True,True,ENGATIVA
10569739,2022-05-01,SANTA FE,-74.081,4.59500000000003,True,True,CANDELARIA
10576467,2022-07-19,ENGATIVÁ,-74.132,4.68400000000003,True,True,FONTIBON
10576523,2022-07-20,SANTA FE,-74.073,4.601,True,True,CANDELARIA
10573894,2022-06-18,RAFAEL URIBE URIBE,-74.122,4.55599999999998,True,True,TUNJUELITO
10573934,2022-03-18,LOS MÁRTIRES,-74.098,4.60700000000003,True,True,PUENTE ARANDA
10571792,2022-05-23,LOS MÁRTIRES,-74.102,4.62599999999998,True,True,PUENTE ARANDA
10572501,2022-06-01,ANTONIO NARIÑO,-74.111,4.59699999999998,True,True,PUENTE ARANDA
10575989,2022-07-13,ENGATIVÁ,-74.089,4.67200000000003,True,True,BARRIOS UNIDOS
10571732,2022-05-23,CHAPINERO,-74.011,4.666,True,True,USAQUEN
10571761,2022-05-23,RAFAEL URIBE URIBE,-74.093,4.57799999999997,True,True,ANTONIO NARINO
10571767,2022-05-24,PUENTE ARANDA,-74.123,4.62900000000002,True,True,KENNEDY
10571781,2022-05-21,BOSA,-74.171,4.596,True,True,CIUDAD BOLIVAR
10570367,2022-05-06,USAQUÉN,-74.066,4.62599999999998,True,True,SANTA FE
10570375,2022-05-07,CIUDAD BOLÍVAR,-74.121,4.548,True,True,RAFAEL URIBE URIBE
10570104,2022-05-05,TEUSAQUILLO,-74.105,4.63,True,True,PUENTE ARANDA
10570129,2022-05-05,USAQUÉN,-74.039,4.79700000000003,True,True,SUBA
10570518,2022-05-08,ANTONIO NARIÑO,-74.105,4.584,True,True,RAFAEL URIBE URIBE
10563001,2022-02-13,TUNJUELITO,-74.146,4.59500000000003,True,True,KENNEDY
10576508,2022-07-19,BOSA,-74.185,4.61700000000002,True,True,KENNEDY
10576207,2022-07-16,CHAPINERO,-74.011,4.66500000000002,True,True,USAQUEN
10577131,2022-07-29,BARRIOS UNIDOS,-74.084,4.64499999999998,True,True,TEUSAQUILLO
10577139,2022-07-28,ANTONIO NARIÑO,-74.105,4.584,True,True,RAFAEL URIBE URIBE
10577061,2022-07-27,PUENTE ARANDA,-74.094,4.65100000000001,True,True,TEUSAQUILLO
10576339,2022-07-15,ANTONIO NARIÑO,-74.1,4.57900000000001,True,True,RAFAEL URIBE URIBE
10574020,2022-06-20,BOSA,-74.172,4.596,True,True,CIUDAD BOLIVAR
10569635,2022-04-30,USAQUÉN,-74.041,4.68099999999998,True,True,CHAPINERO
10569639,2022-04-30,SAN CRISTÓBAL,-74.098,4.572,True,True,RAFAEL URIBE URIBE
10569644,2022-04-29,KENNEDY,-74.115,4.65199999999999,True,True,FONTIBON
10570535,2022-05-08,PUENTE ARANDA,-74.095,4.642,True,True,TEUSAQUILLO
10571344,2022-05-19,BARRIOS UNIDOS,-74.064,4.68900000000002,True,True,SUBA
10570772,2022-05-12,CANDELARIA,-74.077,4.58999999999997,True,True,SANTA FE
10570954,2022-05-13,USAQUÉN,-74.048,4.74299999999999,True,True,SUBA
10572638,2022-06-03,CIUDAD BOLÍVAR,-74.14,4.57299999999998,True,True,TUNJUELITO
10572639,2022-06-05,ENGATIVÁ,-74.074443767,4.668716851,True,True,BARRIOS UNIDOS
10563101,2022-02-16,PUENTE ARANDA,-74.098,4.60599999999999,True,True,LOS MARTIRES
10563146,2022-02-16,USAQUÉN,-74.158,4.58100000000002,True,True,CIUDAD BOLIVAR
10563157,2022-02-16,USME,-74.137,4.56799999999998,True,True,TUNJUELITO
10563238,2022-02-11,BOSA,-74.169,4.64699999999999,True,True,KENNEDY
10564219,2022-02-22,CANDELARIA,-74.082,4.59500000000003,True,True,SANTA FE
10564339,2022-02-28,SANTA FE,-74.074,4.613,True,True,LOS MARTIRES
10570890,2022-05-12,TEUSAQUILLO,-74.077,4.62099999999998,True,True,LOS MARTIRES
10576988,2022-07-25,KENNEDY,-74.179,4.62400000000002,True,True,BOSA
10571869,2022-05-24,BARRIOS UNIDOS,-74.067,4.64999999999998,True,True,TEUSAQUILLO
10569530,2022-04-29,TEUSAQUILLO,-74.101,4.65699999999998,True,True,ENGATIVA
10569542,2022-04-28,ENGATIVÁ,-74.079,4.68400000000003,True,True,BARRIOS UNIDOS
10570388,2022-05-06,CIUDAD BOLÍVAR,-74.145,4.58999999999997,True,True,TUNJUELITO
10577123,2022-07-27,SANTA FE,-74.069,4.59800000000001,True,True,CANDELARIA
10576482,2022-07-19,PUENTE ARANDA,-74.123,4.62799999999999,True,True,KENNEDY
10576490,2022-07-19,USAQUÉN,-74.053,4.68599999999998,True,True,CHAPINERO
10574170,2022-06-21,ENGATIVÁ,-74.079,4.68400000000003,True,True,BARRIOS UNIDOS
10572290,2022-05-31,USME,-74.135,4.53899999999999,True,True,CIUDAD BOLIVAR
10572518,2022-06-02,USME,-74.139,4.56200000000001,True,True,CIUDAD BOLIVAR
10572577,2022-06-01,FONTIBÓN,-74.112,4.66699999999997,True,True,ENGATIVA
10577050,2022-07-27,BARRIOS UNIDOS,-74.065,4.68900000000002,True,True,SUBA
10577051,2022-07-26,CHAPINERO,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10577058,2022-07-27,CIUDAD BOLÍVAR,-74.126,4.524,True,True,USME
10574350,2022-06-23,ENGATIVÁ,-74.11320135,4.73282153999997,True,True,SUBA
10569929,2022-05-02,CIUDAD BOLÍVAR,-74.132,4.56,True,True,TUNJUELITO
10564774,2022-03-03,ENGATIVÁ,-74.12,4.67899999999997,True,True,FONTIBON
10577418,2022-07-30,PUENTE ARANDA,-74.093632974,4.60660779599999,True,True,LOS MARTIRES
10577441,2022-07-30,KENNEDY,-74.179,4.62400000000002,True,True,BOSA
10577445,2022-07-30,USAQUÉN,-74.051,4.72699999999998,True,True,SUBA
10577450,2022-07-31,TUNJUELITO,-74.177,4.59699999999998,True,True,BOSA
10571876,2022-05-25,SAN CRISTÓBAL,-74.108,4.57900000000001,True,True,RAFAEL URIBE URIBE
10572012,2022-05-26,FONTIBÓN,-74.15,4.66000000000003,True,True,KENNEDY
10570920,2022-05-13,KENNEDY,-74.164,4.596,True,True,BOSA
10570978,2022-05-15,BOSA,-74.154,4.596,True,True,CIUDAD BOLIVAR
10577140,2022-07-27,KENNEDY,-74.122,4.62900000000002,True,True,PUENTE ARANDA
10576756,2022-07-20,ANTONIO NARIÑO,-74.095,4.57600000000002,True,True,RAFAEL URIBE URIBE
10576519,2022-07-19,BOSA,-74.18,4.63499999999999,True,True,KENNEDY
10576533,2022-07-10,CIUDAD BOLÍVAR,-74.162,4.596,True,True,BOSA
10575633,2022-07-08,TUNJUELITO,-74.167,4.59399999999999,True,True,CIUDAD BOLIVAR
10575592,2022-07-09,PUENTE ARANDA,-74.085,4.62200000000001,True,True,LOS MARTIRES
10576109,2022-07-14,SUBA,-74.142,4.65300000000002,True,True,KENNEDY
10577322,2022-07-30,ANTONIO NARIÑO,-74.109,4.589,True,True,RAFAEL URIBE URIBE
10571196,2022-05-16,BARRIOS UNIDOS,-74.082,4.68200000000002,True,True,ENGATIVA
10571204,2022-05-16,KENNEDY,-74.194,4.625,True,True,BOSA
10572723,2022-06-05,BOSA,-74.154,4.596,True,True,CIUDAD BOLIVAR
10565225,2022-03-08,KENNEDY,-74.177,4.62400000000002,True,True,BOSA
10566307,2022-03-21,KENNEDY,-74.108,4.66000000000003,True,True,FONTIBON
10573323,2022-06-10,PUENTE ARANDA,-74.135,4.60000000000002,True,True,KENNEDY
10575670,2022-07-09,PUENTE ARANDA,-74.089,4.61700000000002,True,True,LOS MARTIRES
10572063,2022-05-27,FONTIBÓN,-74.133,4.649,True,True,KENNEDY
10572089,2022-05-26,ANTONIO NARIÑO,-74.123,4.59399999999999,True,True,PUENTE ARANDA
10569672,2022-05-01,KENNEDY,-74.129,4.60899999999998,True,True,PUENTE ARANDA
10570221,2022-05-06,USAQUÉN,-74.042,4.77800000000002,True,True,SUBA
10570599,2022-05-10,LOS MÁRTIRES,-74.097,4.59300000000002,True,True,ANTONIO NARINO
10569691,2022-05-01,BOSA,-74.152,4.596,True,True,KENNEDY
10576111,2022-07-14,USAQUÉN,-74.123,4.64800000000002,True,True,FONTIBON
10576141,2022-07-14,CIUDAD BOLÍVAR,-74.131,4.44999999999999,True,True,USME
10573058,2022-06-08,PUENTE ARANDA,-74.128,4.61399999999998,True,True,KENNEDY
10578016,2022-08-08,TUNJUELITO,-74.124762139,4.57790634000003,True,True,RAFAEL URIBE URIBE
10573476,2022-06-13,FONTIBÓN,-74.121,4.68200000000002,True,True,ENGATIVA
10573505,2022-06-13,SANTA FE,-74.061,4.62599999999998,True,True,CHAPINERO
10560236,2022-01-04,SUBA,-74.051162499,4.72020581100003,True,True,USAQUEN
10561843,2022-01-29,ANTONIO NARIÑO,-74.113,4.596,True,True,PUENTE ARANDA
10574276,2022-06-22,LOS MÁRTIRES,-74.075,4.61099999999999,True,True,SANTA FE
10575392,2022-07-05,ANTONIO NARIÑO,-74.123,4.584,True,True,RAFAEL URIBE URIBE
10572187,2022-05-29,BARRIOS UNIDOS,-74.087,4.62599999999998,True,True,TEUSAQUILLO
10571554,2022-05-20,PUENTE ARANDA,-74.128,4.61399999999998,True,True,KENNEDY
10570900,2022-05-13,LOS MÁRTIRES,-74.09,4.61700000000002,True,True,PUENTE ARANDA
10577830,2022-08-06,PUENTE ARANDA,-74.094,4.61099999999999,True,True,LOS MARTIRES
10577882,2022-08-07,CANDELARIA,-74.077,4.586,True,True,SANTA FE
10561188,2022-01-20,RAFAEL URIBE URIBE,-74.097,4.56200000000001,True,True,SAN CRISTOBAL
10560524,2022-01-12,FONTIBÓN,-74.109179725,4.663462063,True,True,ENGATIVA
10560528,2022-01-11,BARRIOS UNIDOS,-74.065,4.64600000000002,True,True,CHAPINERO
10560535,2022-01-11,SANTA FE,-74.080569129,4.602977189,True,True,LOS MARTIRES
10572705,2022-06-03,SANTA FE,-74.075,4.59300000000002,True,True,CANDELARIA
10570711,2022-05-10,PUENTE ARANDA,-74.123,4.62900000000002,True,True,KENNEDY
10570739,2022-05-11,TEUSAQUILLO,-74.101,4.65699999999998,True,True,ENGATIVA
10575805,2022-07-11,TUNJUELITO,-74.113,4.58600000000001,True,True,RAFAEL URIBE URIBE
10574334,2022-06-23,PUENTE ARANDA,-74.132,4.60500000000002,True,True,KENNEDY
10570417,2022-05-06,USME,-74.121,4.54700000000003,True,True,RAFAEL URIBE URIBE
10570918,2022-05-13,LOS MÁRTIRES,-74.079,4.60399999999998,True,True,SANTA FE
10570921,2022-05-14,ANTONIO NARIÑO,-74.113,4.596,True,True,PUENTE ARANDA
10570939,2022-05-14,LOS MÁRTIRES,-74.077,4.60199999999998,True,True,SANTA FE
10571853,2022-05-23,TEUSAQUILLO,-74.07,4.62,True,True,SANTA FE
10572606,2022-06-03,USAQUÉN,-74.057,4.68900000000002,True,True,SUBA
10578124,2022-08-09,TUNJUELITO,-74.123,4.57499999999999,True,True,RAFAEL URIBE URIBE
10577458,2022-07-31,SAN CRISTÓBAL,-74.129,4.56400000000002,True,True,TUNJUELITO
10575578,2022-07-11,FONTIBÓN,-74.135,4.64999999999998,True,True,KENNEDY
10575621,2022-07-09,USAQUÉN,-74.044,4.76999999999998,True,True,SUBA
10575645,2022-07-08,USAQUÉN,-74.054,4.70699999999999,True,True,SUBA
10575672,2022-07-09,PUENTE ARANDA,-74.123,4.62900000000002,True,True,KENNEDY
10579876,2022-09-04,TUNJUELITO,-74.138,4.59500000000003,True,True,KENNEDY
10562157,2022-02-04,ANTONIO NARIÑO,-74.114108892,4.58840258700002,True,True,RAFAEL URIBE URIBE
10571008,2022-05-14,ENGATIVÁ,-74.103,4.654,True,True,TEUSAQUILLO
10575678,2022-07-09,BOSA,-74.179272419,4.61908751599998,True,True,KENNEDY
10570786,2022-05-11,PUENTE ARANDA,-74.133,4.60300000000001,True,True,KENNEDY
10570792,2022-05-12,FONTIBÓN,-74.154,4.66000000000003,True,True,KENNEDY
10576624,2022-07-20,CIUDAD BOLÍVAR,-74.15406995,4.59009603800001,True,True,TUNJUELITO
10576220,2022-07-15,CIUDAD BOLÍVAR,-74.094957064,4.57218305599997,True,True,SAN CRISTOBAL
10576224,2022-07-15,USME,-74.128,4.53500000000003,True,True,CIUDAD BOLIVAR
10576240,2022-07-17,CHAPINERO,-74.061308661,4.66586392099998,True,True,BARRIOS UNIDOS
10575045,2022-07-01,CANDELARIA,-74.081,4.59899999999999,True,True,SANTA FE
10572674,2022-06-03,SANTA FE,-74.078,4.60700000000003,True,True,LOS MARTIRES
10572682,2022-06-04,SANTA FE,-74.069,4.62700000000001,True,True,TEUSAQUILLO
10572701,2022-06-02,BOSA,-74.156,4.59800000000001,True,True,CIUDAD BOLIVAR
10575793,2022-07-11,PUENTE ARANDA,-74.118143982,4.59431753000001,True,True,ANTONIO NARINO
10575103,2022-07-01,USAQUÉN,-74.053,4.71300000000002,True,True,SUBA
10575119,2022-07-02,FONTIBÓN,-74.143,4.65300000000002,True,True,KENNEDY
10575697,2022-07-09,LOS MÁRTIRES,-74.094,4.61200000000002,True,True,PUENTE ARANDA
10575705,2022-07-10,KENNEDY,-74.179,4.62400000000002,True,True,BOSA
10575716,2022-07-10,SAN CRISTÓBAL,-74.09,4.58199999999999,True,True,ANTONIO NARINO
10577366,2022-07-28,USME,-74.136,4.55099999999999,True,True,CIUDAD BOLIVAR
10586009,2023-01-05,LOS MÁRTIRES,-74.09777202946,4.60687527572,True,True,PUENTE ARANDA
10577148,2022-07-27,SUBA,-74.095,4.71300000000002,True,True,ENGATIVA
10577263,2022-07-30,LOS MÁRTIRES,-74.083,4.625,True,True,TEUSAQUILLO
10576384,2022-07-17,CIUDAD BOLÍVAR,-74.138,4.59500000000003,True,True,KENNEDY
10583044,2022-10-22,TEUSAQUILLO,-74.077,4.621,True,True,LOS MARTIRES
10577683,2022-08-03,BARRIOS UNIDOS,-74.126,4.673,True,True,FONTIBON
10577684,2022-08-04,SANTA FE,-74.072,4.60000000000002,True,True,CANDELARIA
10580142,2022-09-07,USAQUÉN,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10580143,2022-09-06,SANTA FE,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10580167,2022-09-07,KENNEDY,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10580189,2022-09-05,USAQUÉN,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10580243,2022-09-08,PUENTE ARANDA,-74.093,4.584,True,True,ANTONIO NARINO
10580362,2022-09-09,ENGATIVÁ,-74.079,4.68400000000003,True,True,BARRIOS UNIDOS
10580380,2022-09-10,SAN CRISTÓBAL,-74.118,4.51299999999998,True,True,USME
10579163,2022-08-23,ENGATIVÁ,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579630,2022-08-31,CHAPINERO,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579640,2022-08-31,LOS MÁRTIRES,-74.075,4.61900000000003,True,True,TEUSAQUILLO
10579659,2022-08-31,USME,-74.131,4.56299999999999,True,True,TUNJUELITO
10580938,2022-09-18,USME,-74.143,4.56700000000001,True,True,CIUDAD BOLIVAR
10573200,2022-06-08,ANTONIO NARIÑO,-74.122,4.60199999999998,True,True,PUENTE ARANDA
10583786,2022-11-08,SAN CRISTÓBAL,-74.09792808478,4.57200169566,True,True,RAFAEL URIBE URIBE
10573163,2022-06-08,BARRIOS UNIDOS,-74.087,4.67899999999997,True,True,ENGATIVA
10580038,2022-09-03,SANTA FE,-74.078409354,4.59910015399998,True,True,CANDELARIA
10580132,2022-09-06,TUNJUELITO,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10580140,2022-09-06,LOS MÁRTIRES,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10580174,2022-09-06,CIUDAD BOLÍVAR,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579215,2022-08-25,KENNEDY,-74.105,4.65600000000001,True,True,ENGATIVA
10579219,2022-08-24,SANTA FE,-74.079,4.60500000000002,True,True,LOS MARTIRES
10579318,2022-08-26,TUNJUELITO,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579327,2022-08-26,KENNEDY,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579373,2022-08-27,CIUDAD BOLÍVAR,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579376,2022-08-27,RAFAEL URIBE URIBE,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579377,2022-08-27,SAN CRISTÓBAL,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579384,2022-08-27,CIUDAD BOLÍVAR,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10583081,2022-10-24,BOSA,-74.162,4.595,True,True,CIUDAD BOLIVAR
10583083,2022-10-23,ENGATIVÁ,-74.087,4.617,True,True,LOS MARTIRES
10584084,2022-11-16,CANDELARIA,-74.06754402106,4.60388722172,True,True,SANTA FE
10584086,2022-11-16,ANTONIO NARIÑO,-74.1308119673,4.60645917668,True,True,KENNEDY
10586095,2023-01-05,SANTA FE,-74.08052591269,4.60286300411,True,True,LOS MARTIRES
10586125,2023-01-10,KENNEDY,-74.19681771782,4.63143061858,True,True,BOSA
10586152,2023-01-10,TEUSAQUILLO,-74.11301819269,4.59484520233,True,True,ANTONIO NARINO
10577330,2022-08-01,ENGATIVÁ,-74.129,4.69799999999998,True,True,FONTIBON
10583070,2022-10-24,ANTONIO NARIÑO,-74.122,4.585,True,True,RAFAEL URIBE URIBE
10583085,2022-10-24,RAFAEL URIBE URIBE,-74.127,4.567,True,True,TUNJUELITO
10577614,2022-08-02,TEUSAQUILLO,-74.088,4.65899999999999,True,True,BARRIOS UNIDOS
10577691,2022-08-03,BOSA,-74.147,4.59500000000003,True,True,KENNEDY
10577696,2022-08-04,ANTONIO NARIÑO,-74.1,4.57900000000001,True,True,RAFAEL URIBE URIBE
10580951,2022-09-17,LOS MÁRTIRES,-74.09,4.59199999999998,True,True,ANTONIO NARINO
10572190,2022-05-27,TUNJUELITO,-74.147,4.59500000000003,True,True,KENNEDY
10574253,2022-06-22,FONTIBÓN,-74.129,4.64699999999999,True,True,KENNEDY
10578995,2022-08-22,PUENTE ARANDA,-74.100202265,4.58349869900002,True,True,ANTONIO NARINO
10572228,2022-05-27,TEUSAQUILLO,-74.091,4.62099999999998,True,True,PUENTE ARANDA
10573612,2022-06-14,BOSA,-74.173,4.596,True,True,CIUDAD BOLIVAR
10583170,2022-10-26,CIUDAD BOLÍVAR,-74.07031206076,4.59217695588,True,True,CANDELARIA
10578602,2022-08-17,ANTONIO NARIÑO,-74.133,4.54000000000002,True,True,CIUDAD BOLIVAR
10579538,2022-08-29,SANTA FE,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579955,2022-09-04,PUENTE ARANDA,-74.093,4.612,True,True,LOS MARTIRES
10579961,2022-09-03,CHAPINERO,-74.165377613,4.58835221200002,True,True,CIUDAD BOLIVAR
10579966,2022-09-01,TEUSAQUILLO,-74.098,4.63200000000001,True,True,PUENTE ARANDA
10580173,2022-09-07,ENGATIVÁ,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10581302,2022-09-20,SANTA FE,-74.078409354,4.59910015399998,True,True,CANDELARIA
10586163,2023-01-09,TUNJUELITO,-74.1380447256,4.55664622621,True,True,CIUDAD BOLIVAR
10570991,2022-05-15,ANTONIO NARIÑO,-74.085,4.596,True,True,SANTA FE
10570983,2022-05-15,ANTONIO NARIÑO,-74.075,4.613,True,True,LOS MARTIRES
10583165,2022-10-26,BOSA,-74.1580714445,4.5961089476,True,True,CIUDAD BOLIVAR
10583206,2022-10-26,CHAPINERO,-74.06522659247,4.64711728367,True,True,TEUSAQUILLO
10577743,2022-08-04,USAQUÉN,-74.057,4.68900000000002,True,True,SUBA
10578152,2022-08-10,ANTONIO NARIÑO,-74.125,4.58800000000002,True,True,RAFAEL URIBE URIBE
10578167,2022-08-11,PUENTE ARANDA,-74.107,4.59800000000001,True,True,ANTONIO NARINO
10582891,2022-10-19,SANTA FE,-74.088,4.568,True,True,SAN CRISTOBAL
10584974,2022-12-08,USAQUÉN,-74.04836085326,4.68448463332,True,True,CHAPINERO
10584098,2022-11-17,USME,-74.12723926489,4.62162336221,True,True,KENNEDY
10581001,2022-09-18,BOSA,-74.174,4.61500000000001,True,True,KENNEDY
10574513,2022-06-25,ENGATIVÁ,-74.12,4.67899999999997,True,True,FONTIBON
10574527,2022-06-24,BARRIOS UNIDOS,-74.093,4.66699999999997,True,True,ENGATIVA
10575980,2022-07-12,SANTA FE,-74.071,4.61900000000003,True,True,TEUSAQUILLO
10577374,2022-07-28,SAN CRISTÓBAL,-74.095,4.57600000000002,True,True,RAFAEL URIBE URIBE
10582638,2022-10-12,PUENTE ARANDA,-74.132,4.605,True,True,KENNEDY
10574591,2022-06-25,ANTONIO NARIÑO,-74.125,4.59399999999999,True,True,PUENTE ARANDA
10585744,2022-12-26,CIUDAD BOLÍVAR,-74.12616893768,4.52569096069,True,True,USME
10583173,2022-10-24,USAQUÉN,-74.05109403317,4.72544060476,True,True,SUBA
10579113,2022-08-24,CHAPINERO,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10580660,2022-09-14,USME,-74.093,4.58800000000002,True,True,ANTONIO NARINO
10580130,2022-09-07,KENNEDY,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10581639,2022-09-25,USME,-74.13,4.537,True,True,CIUDAD BOLIVAR
10579591,2022-08-29,KENNEDY,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579600,2022-08-29,SAN CRISTÓBAL,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579601,2022-08-29,BOSA,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10572969,2022-06-06,FONTIBÓN,-74.137,4.65100000000001,True,True,KENNEDY
10583232,2022-10-27,TEUSAQUILLO,-74.07351701547,4.61617130394,True,True,LOS MARTIRES
10583235,2022-10-27,LOS MÁRTIRES,-74.08537534659,4.62222222325,True,True,PUENTE ARANDA
10583240,2022-10-26,SANTA FE,-74.08597079699,4.56927989026,True,True,SAN CRISTOBAL
10578154,2022-08-10,FONTIBÓN,-74.151,4.65899999999999,True,True,KENNEDY
10576623,2022-07-22,CIUDAD BOLÍVAR,-74.133,4.56,True,True,TUNJUELITO
10583075,2022-10-24,LOS MÁRTIRES,-74.083,4.625,True,True,TEUSAQUILLO
10583086,2022-10-24,PUENTE ARANDA,-74.132,4.605,True,True,KENNEDY
10583107,2022-10-23,KENNEDY,-74.062,4.608,True,True,SANTA FE
10583130,2022-10-25,FONTIBÓN,-74.1195432567,4.6788800339,True,True,ENGATIVA
10583135,2022-10-24,BOSA,-74.1626131597,4.6152760542,True,True,KENNEDY
10576611,2022-07-21,ENGATIVÁ,-74.126,4.68700000000001,True,True,FONTIBON
10582690,2022-10-14,SANTA FE,-74.066,4.599,True,True,CANDELARIA
10582691,2022-10-13,FONTIBÓN,-74.109,4.663,True,True,ENGATIVA
10582920,2022-10-20,CIUDAD BOLÍVAR,-74.138,4.565,True,True,TUNJUELITO
10582921,2022-10-19,SAN CRISTÓBAL,-74.093,4.578,True,True,ANTONIO NARINO
10577192,2022-07-27,PUENTE ARANDA,-74.116,4.59500000000003,True,True,ANTONIO NARINO
10577325,2022-07-30,PUENTE ARANDA,-74.116,4.63999999999999,True,True,FONTIBON
10579322,2022-08-26,ENGATIVÁ,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579348,2022-08-25,LOS MÁRTIRES,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579383,2022-08-27,USAQUÉN,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579401,2022-08-27,KENNEDY,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579421,2022-08-28,KENNEDY,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579423,2022-08-29,BOSA,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579433,2022-08-27,TEUSAQUILLO,-74.097908012,4.61931764000002,True,True,PUENTE ARANDA
10579983,2022-09-03,TUNJUELITO,-74.156,4.57799999999997,True,True,CIUDAD BOLIVAR
